,vacancy_id,section_id,section_title,section_body,target
5403,39735887,1,обязанность,разработка форма отчет процедура,0
5404,39735887,1,обязанность,тестирование реализовать функциональность анализ результат тестирование устранение ошибка,0
5405,39735887,1,обязанность,осуществление коммуникация внутри команда нацеленность общий результат,0
5406,39735887,2,требование,приветствоваться выпускник технический вуз студент выпускной курс,1
5407,39735887,2,требование,навык работа база данные знание SQL,1
5408,39735887,2,требование,желательный,1
5409,39735887,2,требование,базовый знание Python,1
5410,39735887,2,требование,базовый знание JavaScript,1
5411,39735887,2,требование,понимание концепция API,1
5412,39735887,3,условие,работа команда профессионал данный область,4
5413,39735887,3,условие,уровень задача предполагать постоянный развитие обучение,4
5414,39735887,3,условие,социальный пакет медицинский страховка включая стоматология собственный столовая,4
5415,39735887,3,условие,корпоративный спорт скидка посещение фитнес клуб футбольный волейбольный секция собственный,4
5416,39735887,3,условие,официальный заработный плата,4
5417,39735887,3,условие,оформление соответствие тк рф первый день работа,4
5418,39735887,3,условие,комфортабельный офис шаговый доступность станция метро академический,4
5422,39483466,1,ваш задача,проведение мероприятие комплексный информационный защита,0
5423,39483466,1,ваш задача,выявление нарушение область информационный безопасность,0
5424,39483466,1,ваш задача,разработка организационный распорядительный документация,0
5425,39483466,2,проведение мероприятие комплексный информационный защита,анализ угроза утечка информация организация защита персональный данные электронный носитель,1
5426,39483466,2,проведение мероприятие комплексный информационный защита,проведение мониторинг работоспособность система,1
5427,39483466,2,проведение мероприятие комплексный информационный защита,администрирование DLP система система сбор событие безопасность антивирусный программный обеспечение,1
5428,39483466,2,проведение мероприятие комплексный информационный защита,проведение проверка расследование инцидент аудит выполнение требование обеспечение иб,1
5429,39483466,2,проведение мероприятие комплексный информационный защита,проведение анализ данные система антивирусный защита межсетевой экранирование выявление закрытие,1
5430,39483466,2,проведение мероприятие комплексный информационный защита,проведение служебный расследование выявить нарушение,1
5431,39483466,2,проведение мероприятие комплексный информационный защита,разработка актуализация локальный нормативный документ направление иб,1
5432,39483466,2,проведение мероприятие комплексный информационный защита,подготовка управленческий статистический отчетность направление деятельность,1
5433,39483466,3,требование,образование высший технический,1
5434,39483466,3,требование,профильный программа курс повышение квалификация информационный безопасность защита информация –,1
5435,39483466,4,образование высший технический профильный программа,опыт работа 3 х год аналогичный должность,1
5436,39483466,4,образование высший технический профильный программа,знание нормативно правовой база государственный стандарт сфера информационный безопасность фолзанин,1
5437,39483466,4,образование высший технический профильный программа,знание принцип построение проектирование система обеспечение информационный безопасность,1
5438,39483466,4,образование высший технический профильный программа,знание современный угроза уязвимость связать нарушение информационный безопасность технология метод,1
5439,39483466,4,образование высший технический профильный программа,знание стек тсть IP маршрутизация принцип работа сетевой оборудование межсетевой,1
5440,39483466,4,образование высший технический профильный программа,опыт администрирование антивирусный программный обеспечение корпоративный вычислительный сеть опыт администрирование,1
5441,39483466,4,образование высший технический профильный программа,глубокий знание операционный система Windows Windows Server Linux уровень системный,1
5442,39483466,4,образование высший технический профильный программа,знание язык написание скрипт python bash VBS PowerShell,1
5443,39483466,4,образование высший технический профильный программа,опыт работа Микрософт Active Directory GPO WSUS,1
5444,39483466,4,образование высший технический профильный программа,опыт работа система мониторинг сбор лог Zabbix PRTG ELk,1
5445,39483466,4,образование высший технический профильный программа,опыт работа активный сетевой оборудование предпочтительный Cisco низкий CCNA ил,1
5446,39483466,4,образование высший технический профильный программа,опыт работа система средство виртуализация Hyper V VMWare KVM,1
5447,39483466,4,образование высший технический профильный программа,высокий уровень самоорганизация умение работать режим многозадачность,1
5448,39483466,4,образование высший технический профильный программа,чтение технический документация английский язык,1
5449,39483466,4,образование высший технический профильный программа,важный наличие медицинский книжка готовность пройти медосмотр – заботиться здоровье,1
5450,39483466,5,условие,официальный трудоустройство соответствие тк рф.,4
5451,39483466,5,условие,график работа 5 2 09.00 18.00 суббота воскресенье выходной день,4
5452,39483466,5,условие,стабильный заработный плата,4
5453,39483466,5,условие,работа легендарный отело исторический центр год москва,4
5454,39483466,5,условие,расширить социальный пакет прикрепление поликлиника дополнительный оплачивать день отпуск льготный,4
5455,39483466,5,условие,фвеликолепный закат окно президент отель открываться великолепный вид центральный часть,4
5459,39389930,1,знание,PaaS,1
5460,39389930,1,знание,облачный платформа видемониторинг анализ,1
5461,39389930,1,знание,разработка архитектурный решение распределить система концепция дизайн план реализация,1
5462,39389930,1,знание,формирование технологический стэка технический политика,1
5463,39389930,1,знание,микросервисный архитектура,1
5464,39389930,1,знание,анализ ландшафт формирование требование инфраструктура,1
5465,39389930,1,знание,разработка интеграционный стандарт решение продукт размещать платформа,1
5466,39389930,1,знание,Docker,1
5467,39389930,1,знание,Kubernetes,1
5468,39389930,1,знание,JS,1
5469,39389930,1,знание,C++,1
5470,39389930,1,знание,PostgreSQL,1
5471,39389930,1,знание,управление кроссфункциональный команда,1
5472,39389930,1,знание,документирование решение,1
5473,39389930,1,знание,подготовка демий презентация,1
5474,39389930,1,знание,JIRA YOUTRACK,1
5475,39389930,2,задача,разработка архитектура платформа HEAVEN доступ пользователь сервис решение платформа система,0
5476,39389930,2,задача,разработка требование инфраструктура платформа,0
5477,39389930,2,задача,управление разработка платформа,0
5478,39389930,2,задача,менторинг разработка решение размещать платформа,0
5479,39389930,2,задача,формирование методология разработка CI DevOps,0
5480,39389930,3,условие,оформление работа закон,4
5481,39389930,3,условие,испытательный срок – 3 месяц,4
5482,39389930,3,условие,премия компенсация проезд парковка питание,4
5483,39389930,3,условие,развитие режим 24 7 охват 360 градус,4
5484,39389930,3,условие,свежий воздух сколково,4
5486,39147913,1,условие,крутой офис центр москва надеяться скоро вернуться необходимый комфортный работа,4
5487,39147913,1,условие,гибкий график контролировать сколько приходить уходить главное каждый выполнять задача,4
5488,39147913,1,условие,бейджик который расплачиваться питание территория кампус окрестность скидка бассейн фитнес,4
5489,39147913,1,условие,расширить программа дмс стоматология обследование вызов врач дом многое оплата,4
5490,39147913,1,условие,экспертный талантливый команда который многое научиться,4
5491,39147913,1,условие,культура открытость взаимопомощь работать человек увлеченный свой дело,4
5492,39147913,1,условие,возможность участвовать мероприятие яндекс образовательный программа лекция митап прочий,4
5493,39147913,1,условие,высокий совокупный доход премия каждый пол год результат работа,4
5494,39147913,1,условие,парковка,4
5496,39280397,1,обязанность,системный эксплуатационный администрирование ит инфраструктура,0
5497,39280397,1,обязанность,внедрение Zabbix,0
5498,39280397,1,обязанность,участие развитие ит инфраструктура оптимизация работа,0
5499,39280397,1,обязанность,оперативный мониторинг состояние ит инфраструктура,0
5500,39280397,1,обязанность,обслуживание компьютерный оргтехника офис,0
5501,39280397,1,обязанность,принятие входить звонок клиент оказание технический поддержка,0
5502,39280397,1,обязанность,решение возникать инцидент,0
5503,39280397,2,требование,высший образование,1
5504,39280397,2,требование,опыт работа 3 х год,1
5505,39280397,2,требование,опыт администрирование *nix Windows операционный система AD GP DNS DHCP,1
5506,39280397,2,требование,знание архитектура принцип работа Zabbix,1
5507,39280397,2,требование,опыт разработка шаблон мониторинг,1
5508,39280397,2,требование,навык настройка элемент данные сложный триггер LLD т.д.,1
5509,39280397,2,требование,понимание структура Zabbix порт агент прокс,1
5510,39280397,2,требование,расширение функционал система мониторинг путем интеграция сторонний написание скрипт,1
5511,39280397,2,требование,выполнение работа добавление система мониторинг мониторинг новый объект,1
5512,39280397,2,требование,формирование правило обнаружение,1
5513,39280397,2,требование,написание скрипт мониторинг нестандартный параметр,1
5514,39280397,3,желательный,знание основа SQL администрирование субд,2
5515,39280397,3,желательный,приветствоваться знание основа Troubleshooting Performance Tuning оса Linux,2
5516,39280397,3,желательный,базовый знание bash python Golang,2
5517,39280397,4,условие,удобный транспортный сообщение маротра тушинский маротра сокол маротра волоколамский маротра,4
5518,39280397,4,условие,график работа пень – чта 09.00 18.00 потхнин 09.00 16.45,4
5519,39280397,4,условие,оформление соответствие требование тк рф оплачивать отпуск больничный лист выплата,4
5520,39280397,4,условие,возможность повышение квалификация карьерный рост,4
5521,39280397,4,условие,дмс окончание испытательный срок,4
5522,39280397,4,условие,комфортабельный офис,4
5523,39280397,4,условие,зарплатный проект банк втб,4
5524,39280397,4,условие,официальный заработный плата обсуждать результат собеседование,4
5525,39280397,4,условие,премирование результат работа год,4
5530,39848058,1,получить,белый зп официальный оформление тк рф,1
5531,39848058,1,получить,дмс хороший выбор клиника международный страховка,1
5532,39848058,1,получить,возможность посещение профильный мероприятие карьерный развитие,1
5533,39848058,1,получить,интересный проект возможность влиять технологический стек,1
5534,39848058,1,получить,гибкий начало рабочий день отсутствие дресс код,1
5535,39848058,1,получить,современный офис 10 минута маротра дмитровский бцекть савеловский сить массажист,1
5536,39848058,1,получить,комфортный рабочий место 2 монитор современный оборудование лицензионный возможность прокачать,1
5537,39848058,1,получить,дружелюбный атмосфера корпоративный мероприятие,1
5538,39848058,1,получить,рядом дизайн завод флакон кафе магазин,1
5539,39848058,2,наш пожелание будущее коллега,глубокий знание Linux,2
5540,39848058,2,наш пожелание будущее коллега,четкий понимание принцип работа сеть DNS TCP IP т.д.,2
5541,39848058,2,наш пожелание будущее коллега,опыт работа стек экосистема Hadoop Hive Spark YARN Kafka Zookeeper,2
5542,39848058,2,наш пожелание будущее коллега,опыт поддержка JAVA приложение опыт программирование Java Scala большой плюс,2
5543,39848058,2,наш пожелание будущее коллега,опыт автоматизация задача использование unix shell скрипт Python,2
5544,39848058,2,наш пожелание будущее коллега,опыт работа система управление конфигурация Ansible chef puppet,2
5545,39848058,2,наш пожелание будущее коллега,желательный PostgreSQL MySQL Apache Ignite Clickhouse Elasticsearch docker kubernetes,2
5547,39364658,1,обязанность,ведение согласование проектный документация тз спецификация программный требование протокол обмен,0
5548,39364658,1,обязанность,проектирование модель данные CRM система,0
5549,39364658,1,обязанность,мониторинг процесс поступление данные система data quality,0
5550,39364658,1,обязанность,оценка контроль срок ведущийся проект связать CRM система,0
5551,39364658,1,обязанность,формирование анализ работа маркетинговый процесс промо акция рассылка,0
5552,39364658,1,обязанность,помощь обучение организация работа младший аналитик,0
5553,39364658,2,требование,опыт должность системный архитектор руководитель команда разработка 1 год,1
5554,39364658,2,требование,опыт работа область разработка менее 5 год,1
5555,39364658,2,требование,знание принцип паттерн проектирование умение применять практика,1
5556,39364658,2,требование,опыт разработка технический документация,1
5557,39364658,3,технологический стек,Gitlab CE PostgreSQL Kafka Kibana ElasticSearch Python 2.7 3.6 Django,5
5558,39364658,4,условие,Full time гибкий график,4
5559,39364658,4,условие,компьютер выбор ноутбук стационарный,4
5560,39364658,4,условие,оформление тк,4
5561,39364658,4,условие,зп результат собеседование,4
5562,39364658,4,условие,премия окончание проект,4
5563,39867746,0,обязанность,разрабатывать управлять разработка front end back end API веб приложение,0
5564,39867746,0,обязанность,проектировать программный компонент взаимодействие,0
5565,39867746,0,обязанность,разрабатывать анализировать требование,0
5566,39867746,0,обязанность,участвовать управление проект требование риск конфигурация,0
5567,39867746,0,обязанность,участвовать управление субподрядный работа,0
5568,39867746,0,обязанность,участвовать разработка технический задание,0
5569,39867746,0,обязанность,участвовать разработка уточнение общий архитектура,0
5570,39867746,1,требование,практический работа область коммерческий разработка программный обеспечение менее 3 год,1
5571,39867746,1,требование,высший технический образование,1
5572,39867746,1,требование,опыт внедрение использование унифицировать процесс разработка основа гибкий методология Agile,1
5573,39867746,1,требование,лидерский качество навык сплочение команда основа конфликтология,1
5574,39867746,1,требование,умение контролировать выполнение работа исполнение поручение ̆ требование ̆ регламентный,1
5575,39867746,1,требование,умение выступать взаимодействовать человек преодолевать сложность общение проводить интервью переговоры,1
5576,39867746,1,требование,умение анализировать проблема искать путь решение использовать инженерный подход,1
5577,39867746,1,требование,опыт сфера управление жизненный цикл разработка,1
5578,39867746,1,требование,навык работа система управление проект Redmine JIRA,1
5579,39867746,1,требование,структура данные алгоритм решение типовой задача область способ применение,1
5580,39867746,1,требование,тестирование системный модульный т.п.,1
5581,39867746,1,требование,метод повышение читаемость программный код,1
5582,39867746,1,требование,типовой ошибка возникать разработка программный обеспечение,1
5583,39867746,1,требование,знание ооп шаблон проектирование UML,1
5584,39867746,1,требование,знание стек веб технология,1
5585,39867746,1,требование,опыт программирование высокоуровневый язык Perl Python RoR Golang C++ Javascript,1
5586,39867746,1,требование,защитный программирование,1
5587,39867746,1,требование,реляционный бд субд PostgreSQL MySQL SQLite умение составлять число сложный,1
5588,39867746,1,требование,английский язык чтение профессиональный технический литература,1
5589,39867746,1,требование,грамотный русский устный письменный речь минимум постоянный желание улучшать грамотность,1
5590,39867746,2,плюс,анализ выявление согласование верификация требование ̆,2
5591,39867746,2,плюс,ux опыт умение проектировать рекомендовать правильный интерфейс,2
5592,39867746,2,плюс,умение писать простой скрипт базовый навык системный администрирование Linux Windows,2
5593,39867746,2,плюс,знать принцип построение архитектура программный обеспечение вид архитектура программный обеспечение,2
5594,39867746,2,плюс,дисциплина управление проект основа делопроизводство,2
5595,39867746,2,плюс,опыт работа удалить сотрудник,2
5596,39316267,0,обязанность,анализ требование сопутствовать проектный документация,0
5597,39316267,0,обязанность,разработка поддержка тестовый модель дальнейший актуализация,0
5598,39316267,0,обязанность,категоризация отбор тест прогон,0
5599,39316267,0,обязанность,подготовка тестовый данные,0
5600,39316267,0,обязанность,участие подготовка тестовый среда,0
5601,39316267,0,обязанность,ручной функциональный интеграционный тестирование фиксация результат работа баг,0
5602,39316267,0,обязанность,подготовка тест автоматизация,0
5603,39316267,0,обязанность,разбор результат прогон автотест проект,0
5604,39316267,0,обязанность,участие планирование оценка тестирование,0
5605,39316267,1,рад общение,аналогичный опыт работа менее 3 х год,1
5606,39316267,1,рад общение,опыт автоматизация функциональный тестирование число самостоятельный написание тест,1
5607,39316267,1,рад общение,опыт тестирование мобильный приложение,1
5608,39316267,1,рад общение,практический навык настройка процесс тестирование продуктовый Agile среда,1
5609,39316267,1,рад общение,базовый знание область CI CD,1
5610,39316267,1,рад общение,знание гибкий методология,1
5611,39316267,1,рад общение,опыт работа багтрекинговый система,1
5612,39316267,1,рад общение,знание теория тестирование,1
5613,39316267,2,плюс,знание яп JS Java Python,2
5614,39316267,2,плюс,опыт управление небольшой команда 3 5 человек,2
5615,39316267,2,плюс,опыт построение процесс тестирование “ нуля”,2
5616,39316267,3,предлагать,белый конкурентный зп официальный оформление,3
5617,39316267,3,предлагать,возможность влиять разработка сразу видеть результат свой работа,3
5618,39316267,3,предлагать,гибкий график работа возможность выбор рабочий оборудование,3
5619,39316267,3,предлагать,удалить формат работа,3
5620,37133185,0,обязанность,электродинамический моделирование пакет программа CST Studio Suit EMPro,0
5621,37133185,0,обязанность,расчет эпр объект сложный форма,0
5622,37133185,0,обязанность,расчет диаграмма направленность антенна,0
5623,37133185,0,обязанность,расчет картина отражение композитный материал структура,0
5624,37133185,1,требование,обязательный знание CST Studio Suit EMPro,1
5625,37133185,1,требование,обязательный знание электродинамика теория приемный передавать устройство,1
5626,37133185,1,требование,желательный знание язык программирование C++ Python,1
5627,37133185,2,условие,5 2,4
5628,37133185,2,условие,здать подобный 45.000 80.000 рубль,4
5629,37133185,2,условие,метр красный ворота комсомольский курский 10 минута пешком метро,4
5630,37133185,2,условие,оформление тк,4
5631,37133185,2,условие,соцпакет,4
5632,37133185,2,условие,специальный пакет начинать специалист оплата проезд оплата питание столовая предприятие,4
5633,37133185,2,условие,добровольный страхование жизнь здоровье льготный предоставление путевка дом отдых санаторий,4
5634,37133185,2,условие,возможность карьерный рост,4
5635,37133185,2,условие,повышение квалификация счет средства предприятие,4
5636,37133185,2,условие,возможность заочный обучение аспирантура предприятие,4
5644,39863660,1,задача,участие полный цикл разработка новый функциональность,0
5645,39863660,1,задача,участие проектирование архитектура приложение,0
5646,39863660,1,задача,участие совместно продуктовый менеджер проработка UX UI бизнес логика приложение,0
5647,39863660,1,задача,проектирование API команда backend разработка учет требование мобильный клиент,0
5648,39863660,1,задача,участие прохождение code review,0
5649,39863660,1,задача,декомпозиция оценка время выполнение задача,0
5650,39863660,2,требование,опыт разработка приложение использовать сетевой взаимодействие,1
5651,39863660,2,требование,опыт разработка мобильный приложение iOS 3 год,1
5652,39863660,2,требование,Objective C C высокий уровень Ruby Python плюс,1
5653,39863660,2,требование,умение строить архитектура приложение,1
5654,39863660,2,требование,опыт разработка использование CoreData sqlite,1
5655,39863660,2,требование,опыт работа команда,1
5656,39863660,3,работа Mail.ru Group это,проект большой масштаб соцсеть почтовый сервис киберспорт портал игра электронный,3
5657,39863660,3,работа Mail.ru Group это,сложный интересный задача высоконагруженный сервис который задавать уровень конкурент качество,3
5658,39863660,3,работа Mail.ru Group это,оборудование мощный железо дополнительный монитор специализировать гаджет решение масштабный задача,3
5659,39863660,3,работа Mail.ru Group это,команда работа бок бок звезда IT индустрия каждый который мочь,3
5660,39863660,3,работа Mail.ru Group это,профессиональный развитие прямо офис организовывать митап конференция встреча разработчик тестировщик,3
5661,39863660,3,работа Mail.ru Group это,новый опыт лучший сотрудник преподавать наш образовательный проект выступать российский,3
5662,39863660,3,работа Mail.ru Group это,офис 5 минута метро крытый паркинг весь сотрудник велопарковка лето,3
5663,39863660,3,работа Mail.ru Group это,здоровье спорт программа дмс доступный первый месяц работа поддержание иммунитет,3
5664,39364025,0,работать,получить актуальный профессия тематика управление доступ identity management access management,0
5665,39364025,0,работать,учиться сильный специалист данный направление,0
5666,39364025,0,работать,строить карьера динамичный компания,0
5667,39364025,0,работать,первый день участвовать реальный проект,0
5668,39364025,0,работать,найти друг единомышленник,0
5669,39364025,1,владеть работать,опыт участие проект enterprise уровень,0
5670,39364025,1,владеть работать,навык работа популярный технология,0
5671,39364025,2,Java NET разный фреймворка SQL,навык работа бд роль администратор PostgreSQL Oracle MS SQL др.,1
5672,39364025,3,требоваться,знакомый Windows Linu уровень администратор,1
5673,39364025,3,требоваться,знакомый программирование скриптование язык важный,1
5674,39364025,3,требоваться,проактивный любить изучать новый технология,1
5675,39364025,3,требоваться,студент последний курс выпускник технический вуз важный,1
5676,39364025,3,требоваться,мочь уделять работа менее 30 ти час неделя важный,1
5677,39364025,4,попасть команда,направить свой резюме отклик дать вакансия,3
5678,39364025,4,попасть команда,пройти телефонный интервью,3
5679,39364025,4,попасть команда,выполнить домашний тестовый задание,3
5680,39364025,4,попасть команда,пройти очный собеседование руководитель,3
5681,39364025,5,дать работа,оформление тк рф,1
5682,39364025,5,дать работа,заработный плата зависимость количество отработать час,1
5686,39891639,1,присоединиться,анализировать поведение пользователь извлекать инсайт получить данные,1
5687,39891639,1,присоединиться,формулировать гипотеза находить эффективный способ проверка,1
5688,39891639,1,присоединиться,разрабатывать новый метрик,1
5689,39891639,1,присоединиться,организовывать улучшать процесс взаимодействие коллега,1
5690,39891639,1,присоединиться,проводить A B тест анализировать результат эксперимент,1
5691,39891639,1,присоединиться,активно участвовать продуктовый развитие сервис,1
5692,39891639,2,искать человек который,иметь опыт работа продуктовый команда представлять организовывать процесс разработка мобильный,1
5693,39891639,2,искать человек который,знать математика владеть основа статистика,1
5694,39891639,2,искать человек который,уметь видеть число физический смысл находить причина явление,1
5695,39891639,2,искать человек который,уметь объяснить сложный технический вещь простой слово,1
5696,39891639,2,искать человек который,любить уметь взаимодействовать участник команда,1
5697,39891639,2,искать человек который,мочь аргументировать собственный точка зрение слышать весь участник процесс,1
5698,39891639,2,искать человек который,уметь находить оптимальный решение условие нечеткий требование,1
5699,39891639,2,искать человек который,иметь навык анализ численный данные знать соответствующий инструмент например Python,1
5700,39891639,2,искать человек который,обладать навык работа реляционный база данные знать SQL,1
5701,39891639,2,искать человек который,владеть инструмент визуализация данные использовать работа ранее,1
5702,39891639,3,свой сторона предлагать,интересный амбициозный задача,3
5703,39891639,3,свой сторона предлагать,работа развитие экспертный команда,3
5704,39891639,3,свой сторона предлагать,стабильный заработный плата премия,3
5705,39891639,3,свой сторона предлагать,обучение развивать программа мероприятие чемпионат программирование,3
5706,39891639,3,свой сторона предлагать,спортивный программа дмс корпоративный связь,3
5707,39891639,3,свой сторона предлагать,скидка мероприятие компания партнер,3
5708,39891639,3,свой сторона предлагать,комфортабельный офис статья маротра технопарк возможность полностью удалить работа,3
5710,37854785,1,нужный делать,поддерживать развивать инфраструктура CI CD состав команда инженер,0
5711,37854785,1,нужный делать,работать методология agile уметь научить,0
5712,37854785,1,нужный делать,консультировать команда разработка написание best practice ci pipeline,0
5713,37854785,1,нужный делать,строить внутренний саппорт мониторинг команда разработка,0
5714,37854785,2,обязательно,отличный знание Linux ежедневный эксплуатация последний 3 год,1
5715,37854785,2,обязательно,понимание Docker стек docker docker compose,1
5716,37854785,2,обязательно,опыт построение система CI CD использовать gitlab on premise,1
5717,37854785,2,обязательно,опыт использование Oit уровень ежедневный практика,1
5718,37854785,2,обязательно,знание система виртуализация KVM qemu,1
5719,37854785,2,обязательно,опыт создание скрипт ansible bash python,1
5720,37854785,2,обязательно,опыт настройка обслуживание система мониторинг Prometheus exporters grafana,1
5721,37854785,2,обязательно,знание сеть уровень уверенный понимание модель OSI,1
5722,37854785,2,обязательно,бояться брать ответственность умение работать команда,1
5723,37854785,3,большой плюс,опыт построение система CI CD разный архитектура x86_64 arm разный,2
5724,37854785,3,большой плюс,опыт настройка обслуживание система сбор анализ лог стек ELk,2
5725,37854785,3,большой плюс,понимание принцип работа субд опыт эксплуатация компания использовать основной postgres,2
5726,37854785,3,большой плюс,опыт работа kubernetes,2
5727,37854785,4,готовый предложить,высокий уровень доход комфортный система оплата,3
5728,37854785,4,готовый предложить,соблюдение тк белый заработный плата,3
5729,37854785,4,готовый предложить,дмс полезный фич,3
5730,37854785,4,готовый предложить,сильный команда эксперт свой отрасль,3
5731,37854785,4,готовый предложить,крутой уникальный перспективный продукт,3
5732,37854785,4,готовый предложить,комфортный офис рядом маротра курский,3
5756,37280887,0,наш особенность,работа продуктовый команда,1
5757,37280887,0,наш особенность,использование гибкий методология разработка Scrum Kanban,1
5758,37280887,0,наш особенность,единый технологический стек разработка,1
5759,37280887,0,наш особенность,использование CI CD процесс внедрение изменение,1
5760,37280887,0,наш особенность,облачный инфраструктура,1
5761,37280887,0,наш особенность,микросервисный архитектура,1
5762,37280887,1,нужный делать,управление качество формирование методика подход тестирование,0
5763,37280887,1,нужный делать,разрабатывать автотест функциональный компонентный интеграционный регрессионный тестирование,0
